player_name,game_date,num_pitches,avg_release_spin_rate,avg_release_speed,avg_effective_speed,avg_vx0,avg_vy0,avg_vz0,recurrence,start,stop,event,weight,height,bats,throws,age
"Abbott, Cory",2022-03-17,9,2234.5905906609228,89.19054597428531,88.9027801953108,7.533481744718366,-129.64883591552723,-3.3302111216768457,0,0,1,0.0,220.0,74.0,0,0,26.48870636550308
"Abbott, Cory",2022-03-21,12,2234.5905906609228,89.19054597428531,88.9027801953108,7.533481744718366,-129.64883591552723,-3.3302111216768457,0,1,2,0.0,220.0,74.0,0,0,26.49965776865161
"Abbott, Cory",2022-06-19,11,2284.090909090909,91.19090909090907,91.19090909090907,7.635584682188982,-132.582539334795,-3.642255659625337,0,2,3,0.0,220.0,74.0,0,0,26.746064339493497
"Abbott, Cory",2022-07-13,35,2195.3142857142857,89.69714285714286,89.60571428571428,6.349272969965671,-130.492972554462,-2.163712402340689,0,3,4,0.0,220.0,74.0,0,0,26.811772758384667
"Abbott, Cory",2022-07-31,21,2199.428571428572,90.4095238095238,90.08571428571427,7.553104276814672,-131.43610239134517,-3.945155252467289,0,4,5,0.0,220.0,74.0,0,0,26.861054072553046
"Abbott, Cory",2022-08-02,76,2246.657894736842,90.17236842105264,89.9986842105263,8.546180083650599,-131.01435993253517,-4.196311854790189,0,5,6,0.0,220.0,74.0,0,0,26.86652977412731
"Abbott, Cory",2022-08-07,79,2032.5822784810127,88.20632911392406,87.85949367088607,7.902337976907031,-128.18990949272612,-3.327569556542861,0,6,7,0.0,220.0,74.0,0,0,26.88021902806297
"Abbott, Cory",2022-08-12,90,2234.116279069768,88.49777777777778,88.13888888888889,8.068322641781384,-128.60296284601677,-3.5667253425788754,0,7,8,0.0,220.0,74.0,0,0,26.89390828199863
"Abbott, Cory",2022-08-17,83,2216.3132530120483,87.62168674698796,87.46746987951808,7.697624847764035,-127.40018116409128,-3.572577029558837,0,8,9,0.0,220.0,74.0,0,0,26.90759753593429
"Abbott, Cory",2022-08-23,21,2209.333333333333,89.64285714285714,89.37142857142857,7.648187136114576,-130.30459086265554,-3.0349607813421047,0,9,10,0.0,220.0,74.0,0,0,26.924024640657084
"Abbott, Cory",2022-09-02,10,2335.9,92.0,91.58,8.424856056769213,-133.68234233664558,-2.8802569345614253,0,10,11,0.0,220.0,74.0,0,0,26.951403148528406
